||Sütunlar|
Satırlar||İbbs-Düzey1, İbbs-Düzey2,  İl Ve İlçe Nüfusları|
||Ölçüm bazında|
|||
|||
|Kocaeli-41|1634691.0|
|Konya-42|2052281.0|
|Kütahya-43|573421.0|
|Malatya-44|762366.0|
|Manisa-45|1346162.0|
|Mardin-47|773026.0|
|Mersin-33|1682848.0|
|Muğla-48|851145.0|
|Muş-49|413260.0|
|Nevşehir-50|285190.0|
|Niğde-51|340270.0|
|Ordu-52|741371.0|
|Osmaniye-80|492135.0|
|Rize-53|324152.0|
|Sakarya-54|902267.0|
|Samsun-55|1251722.0|
|Şanlıurfa-63|1762075.0|
|Siirt-56|310879.0|
|Sinop-57|201311.0|
|Şırnak-73|466982.0|
|Sivas-58|623535.0|
|Tekirdağ-59|852321.0|
|Tokat-60|613990.0|
|Trabzon-61|757898.0|
|Tunceli-62|86276.0|
|Uşak-64|342269.0|
|Van-65|1051975.0|
|Yalova-77|211799.0|
|Yozgat-66|453211.0|
|Zonguldak-67|606527.0|
2013|Adana-1|2149260.0|
|Adıyaman-2|597184.0|
|Afyonkarahisar-3|707123.0|
|Ağrı-4|551177.0|
|Aksaray-68|382806.0|
|Amasya-5|321977.0|
|Ankara-6|5045083.0|
|Antalya-7|2158265.0|
|Ardahan-75|102782.0|
|Artvin-8|169334.0|
|Aydın-9|1020957.0|
|Balıkesir-10|1162761.0|
|Bartın-74|189139.0|
|Batman-72|547581.0|
|Bayburt-69|75620.0|
|Bilecik-11|208888.0|
|Bingöl-12|265514.0|
|Bitlis-13|337156.0|
|Bolu-14|283496.0|
|Burdur-15|257267.0|
|Bursa-16|2740970.0|
|Çanakkale-17|502328.0|
|Çankırı-18|190909.0|
|Çorum-19|532080.0|
|Denizli-20|963464.0|
|Diyarbakır-21|1607437.0|
|Düzce-81|351509.0|
|Edirne-22|398582.0|
|Elazığ-23|568239.0|
|Erzincan-24|219996.0|
|Erzurum-25|766729.0|
|Eskişehir-26|799724.0|
|Gaziantep-27|1844438.0|
|Giresun-28|425007.0|
|Gümüşhane-29|141412.0|
|Hakkari-30|273041.0|
|Hatay-31|1503066.0|
|Iğdır-76|190424.0|
|Isparta-32|417774.0|
|İstanbul-34|1.4160467E7|
|İzmir-35|4061074.0|
|Kahramanmaraş-46|1075706.0|
|Karabük-78|230251.0|
|Karaman-70|237939.0|
|Kars-36|300874.0|
|Kastamonu-37|368093.0|
|Kayseri-38|1295355.0|
|Kilis-79|128586.0|
|Kırıkkale-71|274658.0|
|Kırklareli-39|340559.0|
|Kırşehir-40|223498.0|
|Kocaeli-41|1676202.0|
|Konya-42|2079225.0|
|Kütahya-43|572059.0|
|Malatya-44|762538.0|
|Manisa-45|1359463.0|
